gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,customer_num,customer_code
Female,1,1,0,70,1,0,No,NULL,NULL,NULL,NULL,NULL,NULL,Two year,1,Credit card (automatic),19.5499992370605,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,2900,PHPLN
Female,1,0,0,1,0,NULL,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,25.25,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,612,RTZZA
Male,0,1,0,38,0,NULL,DSL,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),60,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,8106,GWQOK
Female,0,1,0,28,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,0,Credit card (automatic),89.9000015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,8751,EDEKA
Female,0,1,0,32,1,0,No,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-month,0,Bank transfer (automatic),19.3999996185303,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,6878,GGDWG
Male,1,1,0,49,1,0,DSL,0,1,0,0,0,0,Two year,0,Mailed check,49.7999992370605,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,4039,PIMHX
Female,0,1,1,37,1,1,No,NULL,NULL,NULL,NULL,NULL,NULL,Two year,1,Bank transfer (automatic),24.1000003814697,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,8450,LUGUK
Female,0,0,0,10,1,0,DSL,0,0,1,1,0,0,Month-to-month,0,Electronic check,54.25,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,3604,WLABM
Male,0,1,0,67,1,1,Fiber optic,1,1,1,0,1,1,One year,0,Credit card (automatic),109.900001525879,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,795,GMVQO
Male,0,0,0,7,0,NULL,DSL,0,0,1,1,0,0,One year,1,Credit card (automatic),35.5,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,2259,OUUSZ
Female,0,0,0,51,1,0,Fiber optic,0,0,0,0,1,1,One year,0,Credit card (automatic),87.5500030517578,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,1142,IHLOO
Female,0,0,0,9,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.1500015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,6410,LEFEN
Female,0,0,0,9,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Mailed check,88.4000015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,4633,MKHYU
Male,0,0,0,4,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,50.7999992370605,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,6257,RJOHI
Male,0,1,0,71,1,1,Fiber optic,1,1,1,0,1,0,Two year,1,Electronic check,99,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,1545,JFUML
Female,0,1,1,50,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),84.4000015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,3194,ORPIK
Female,1,1,1,24,1,0,Fiber optic,0,0,1,0,1,1,Two year,1,Electronic check,96.5500030517578,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,7826,VVKWT
Male,0,1,0,22,1,0,DSL,1,0,0,0,1,0,One year,1,Bank transfer (automatic),59.75,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,1353,GHZOS
Male,0,0,0,44,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Electronic check,111.5,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,2587,EKXTS
Female,0,1,1,33,1,1,No,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-month,0,Bank transfer (automatic),24.25,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,5442,BXVND
Female,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.0999984741211,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,8816,VXNZD
Female,0,1,0,54,1,1,DSL,0,0,0,0,1,1,One year,1,Credit card (automatic),70.1500015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,9378,FXTIZ
Male,0,0,0,42,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,101.75,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,1723,HKXJQ
Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.7999992370605,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,7825,GKXMW
Female,0,0,0,1,1,0,No,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-month,0,Mailed check,20.5,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,9753,OYLBX
Male,0,0,0,30,1,0,DSL,1,1,0,1,1,0,One year,0,Electronic check,70.4000015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,2364,UFROM
Female,0,0,0,1,0,NULL,DSL,0,0,0,1,0,0,Month-to-month,0,Mailed check,30.5499992370605,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,6656,JWRQX
Male,0,1,1,16,1,1,DSL,1,1,0,1,1,1,Month-to-month,0,Electronic check,84.9000015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,6473,ULUHT
Male,0,0,0,1,1,0,No,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-month,1,Mailed check,20.1000003814697,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,1240,KNSEZ
Male,0,1,0,9,0,NULL,DSL,0,0,0,1,1,0,Month-to-month,0,Mailed check,40.6500015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,836,SEYLU
Male,1,1,0,46,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,101,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,4433,JCGCG
Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.0999984741211,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,3716,BDVDB
Male,0,1,0,71,1,0,DSL,1,0,0,1,0,0,Two year,0,Bank transfer (automatic),54.5,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,7688,AWMDX
Male,0,0,0,43,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),75.3499984741211,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,2842,BCQGE
Male,0,1,0,50,0,NULL,DSL,1,0,0,1,1,0,One year,1,Bank transfer (automatic),44.4500007629395,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,7244,QWYHG
Female,0,0,0,13,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,75,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,5899,MQZZL
Male,0,1,1,19,1,0,Fiber optic,0,1,0,1,1,1,One year,0,Bank transfer (automatic),100,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,6849,OYAMU
Female,0,0,0,41,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Bank transfer (automatic),98.0500030517578,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,5312,UXESG
Female,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,71.1500015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,9488,HGMJH
Female,0,0,0,24,0,NULL,DSL,0,1,1,0,1,1,Month-to-month,1,Credit card (automatic),54.1500015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,6038,GCYEC
Female,0,1,0,40,1,1,DSL,0,1,0,0,1,0,One year,0,Bank transfer (automatic),63.9000015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,2150,WLKUW
Female,0,1,1,3,1,1,DSL,0,1,1,0,1,0,Month-to-month,1,Bank transfer (automatic),69.1500015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,7159,FVYPK
Female,0,0,0,37,1,1,DSL,1,0,0,0,1,0,One year,0,Bank transfer (automatic),64.6500015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,7032,LMBHI
Female,0,1,1,67,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Credit card (automatic),108.75,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,1150,WFARN
Female,0,1,1,32,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,98.8499984741211,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,6088,BXMRG
Female,0,1,0,6,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,49.1500015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,3144,AUDBS
Female,0,1,1,32,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,0,Electronic check,89.5999984741211,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,4821,SJHJV
Female,0,0,0,59,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,83.25,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,7346,MEDWM
